Queries,Product_link,Product_title,Image_link,Product_description
Electric Range in White,https://www.amazon.com/Avanti-ERU240P0W-White-Electric-Freestanding/dp/B00P381ZBW/ref=sr_1_3?crid=1JVEWAQ3OK1AI&dib=eyJ2IjoiMSJ9.uGAJgi7vk6tmN5LFLobDDPR2WYV7tJZRzusQOh7hgZjgmgKyarOEnb6090nMosEkwdX4a75nkhCGEfDdEzM2vDiH53YABaX6xZL3CxbaqpTMmzqeIqHbSTUGxCOG791YYApHa9LDtcmdhh4nvwDH4RHvKEybKdNHk3t4E7sU8uqYv548h7sXzFTyeNZFO0yRFZfZdeiFogjMGFLeJUXxF1CA1oxUsi9YcjZHBIgQfdQ.oOskOtZ6miYk6b0ILpVhpW77fDYC7VhqC9VRKrRHc-0&dib_tag=se&keywords=Electric%2BRange%2Bin%2BWhite&qid=1745632148&sprefix=electric%2Brange%2Bin%2Bwhite%2Caps%2C203&sr=8-3&th=1,"Avanti ERU240P0W Electric Range Oven Compact Design, 2.6-Cu.Ft. Capacity with 4 Coil Burners, Framed Glass Door, Storage Drawer and Broiler with Pan Perfect for Apartment RV Tiny Home, 24-Inch, White",https://m.media-amazon.com/images/I/71i0mkD8OGL._AC_SX522_.jpg,"Drawer Type	broiler,storage drawer Material	Glass Finish Type	Chrome Brand	Avanti Model Name	Electric Range Oven SPACIOUS 2. 6 CU. FT. CAPACITY: Perfect for baking, roasting, and broiling in small kitchens, apartments, RVs, and tiny homes. 4 COIL BURNERS WITH SAFETY FEATURES: Includes three 6-inch and one 8-inch burners with chrome reflector bowls and temperature safety sensors for reliable cooking. USER-FRIENDLY OVEN DESIGN: Features a bake/broil oven with a waist-high broiler, seamless framed glass oven door, and a broiling pan included. MODERN FEATURES & CONTROLS: Equipped with an electronic oven thermostat, oven light with ON/OFF switch, a 60-minute timer, and surface and oven indicator lights for added convenience. DURABLE & ADA COMPLIANT: Includes a pull-out storage drawer with a handle, ADA-compliant design, and is covered by Avanti's 1-Year Manufacturer Limited Warranty. Brand Name	‎Avanti Model Info	‎ERU240P0W Item Weight	‎97 pounds Product Dimensions	‎25 x 23. 5 x 40. 75 inches Country of Origin	‎China Item model number	‎ERU240P0W Capacity	‎2. 6 Cubic Feet Installation Type	‎Freestanding Part Number	‎ERU240P0W Form Factor	‎Freestanding Oven Cooking Mode	‎Convection Burner type	‎Radiant Drawer Type	‎broiler,storage drawer Color	‎White Control Console	‎Knob Wattage	‎240 watts Fuel type	‎Electric Material Type	‎Glass Included Components	‎Power cord sold separately Batteries Required? ‎No"
Electric Range in White,https://www.amazon.com/Premium-PREV2005VW-Vitroceramic-Electric-Convection/dp/B0DBR6CGJZ/ref=sr_1_4?crid=1JVEWAQ3OK1AI&dib=eyJ2IjoiMSJ9.uGAJgi7vk6tmN5LFLobDDPR2WYV7tJZRzusQOh7hgZjgmgKyarOEnb6090nMosEkwdX4a75nkhCGEfDdEzM2vDiH53YABaX6xZL3CxbaqpTMmzqeIqHbSTUGxCOG791YYApHa9LDtcmdhh4nvwDH4RHvKEybKdNHk3t4E7sU8uqYv548h7sXzFTyeNZFO0yRFZfZdeiFogjMGFLeJUXxF1CA1oxUsi9YcjZHBIgQfdQ.oOskOtZ6miYk6b0ILpVhpW77fDYC7VhqC9VRKrRHc-0&dib_tag=se&keywords=Electric%2BRange%2Bin%2BWhite&qid=1745632148&sprefix=electric%2Brange%2Bin%2Bwhite%2Caps%2C203&sr=8-4&th=1,Premium Levella PREV2005VW 20 in Freestanding Vitroceramic Smooth Cooktop Electric Range with 4 Burners and 1.9 Cu. Ft. Single Convection Oven in White,https://m.media-amazon.com/images/I/614oJWF-s7L._AC_SY550_.jpg,"Drawer Type	Broiler, Baking Material	Enameled Steel, Glass-Ceramic, Metal Brand	PremiumLevella Model Name	PREV2005VW Form Factor	Freestanding PERFECT STOVE FOR THE FOLLOWING SETTINGS – The Premium Levella Freestanding Electric Range is a perfect fit for your apartment, condo, cabin, basement or office kitchen. DOOR WINDOW AND OVEN LIGHT- In Door window allows you to check the progress of your food without letting the heat out by having to open the door. Inside the freestanding electric range, a light will allow you to see your food while it is cooking. BURNERS - The Vitroceramic Cooktop has 4 electric burners: Four 6 inch burners at 1200-Watts Oven Functions: True Convection - 2000W Bake - 2000W Convection Bake - 2000W Broil Low - 1400W Broil High - 2600W Convection Broil - 2600W 2 Adjustable Wire Racks  Brand Name	‎PremiumLevella Model Info	‎PREV2005VW Item Weight	‎134. 7 pounds Product Dimensions	‎24 x 19. 4 x 35. 4 inches Item model number	‎PREV2005VW Capacity	‎1. 87 Cubic Feet Installation Type	‎Freestanding Part Number	‎PREV2005VW Form Factor	‎Freestanding Drawer Type	‎Broiler, Baking Heating Elements	‎4 Color	‎White Control Console	‎Knob Voltage	‎1. 2E+2 Volts (AC) Fuel type	‎Electric Material Type	‎Enameled Steel, Glass-Ceramic, Metal Batteries Included? ‎No Batteries Required? ‎No"
Electric Range in White,https://www.amazon.com/Summit-WEM130KW-Electric-Storage-Compartment/dp/B08JMCLJK7/ref=sr_1_5?crid=1JVEWAQ3OK1AI&dib=eyJ2IjoiMSJ9.uGAJgi7vk6tmN5LFLobDDPR2WYV7tJZRzusQOh7hgZjgmgKyarOEnb6090nMosEkwdX4a75nkhCGEfDdEzM2vDiH53YABaX6xZL3CxbaqpTMmzqeIqHbSTUGxCOG791YYApHa9LDtcmdhh4nvwDH4RHvKEybKdNHk3t4E7sU8uqYv548h7sXzFTyeNZFO0yRFZfZdeiFogjMGFLeJUXxF1CA1oxUsi9YcjZHBIgQfdQ.oOskOtZ6miYk6b0ILpVhpW77fDYC7VhqC9VRKrRHc-0&dib_tag=se&keywords=Electric+Range+in+White&qid=1745632148&sprefix=electric+range+in+white%2Caps%2C203&sr=8-5,"Summit Appliance WEM130KW 20"" Wide 220V Electric Range in White with Coil Elements, High Backguard, Oven Window, Light, Adjustable Oven Racks, Broiler Pan and Lower Storage Compartment",https://m.media-amazon.com/images/I/41UHU9yysGL._AC_SY550_.jpg,"Drawer Type	broiler,lower,storage Material	Porcelain Finish Type	Painted Brand	Summit Appliance Model Name	Summit Appliance WEM130KW 20"" wide electric range made in the USA Recessed oven door for cabinet protection Deluxe backguard includes digital clock and timer Two wire racks with safety brakes included, with several glide positions to accommodate a variety of sizes Each coil element includes a removable chrome pan for easier cleaning Brand Name	‎Summit Appliance Model Info	‎WEM130KW Item Weight	‎145 pounds Product Dimensions	‎24 x 20 x 44 inches Item model number	‎WEM130KW Efficiency	‎Energy Efficient or Standard Efficiency Capacity	‎2. 46 Cubic Feet Installation Type	‎Free Standing Part Number	‎WEM130KW Form Factor	‎Freestanding Drawer Type	‎broiler,lower,storage Heating Elements	‎4 Color	‎White Control Console	‎Knob Voltage	‎2. 2E+2 Volts (AC) Racks	‎2 Fuel type	‎Electric Certification	‎Csa Material Type	‎Porcelain"
Charcoal Filters (set of 2) FOR ISLAND RANGE HOOD & 36 INCH Insert Range Hood,https://www.amazon.com/Charcoal-WB02X24842-WB02X24841-MHS-FILTERS/dp/B0C3KV2NVX/ref=sr_1_1_sspa?crid=284YCVM7ZUV9&dib=eyJ2IjoiMSJ9.8UuAmdaPDoPClLKS9I0ZWXu7641vitam-RrQ8BWaxGCXf6HW-ee1CbvZZRkRlCi1-Z1FFjSOGpMLUtLQR2NyEg2BbEGvm3LiFX8ZTqI4-Lc42fBn5Km-DlNKbcbjjWRzt6Bg-2hG2nnVa-Z2z0UdgcaW5goealWsTa1nkrw5TMvFk93WmEM8Jes5XOw3ZIX3f48tNrFb_6UAdVJz-_j5FeeUWJrfO5OhrdCSoZ8M1f2vJH7SOoDJksIfZxaEDRDlC3JqCrlSycfUjF5zO9NIVHyQzt5NdQAGarbFKE0aFdk.Cww362D_P1buY0MJGDtULkc-JnL6QzXCKZq8ElhjpfA&dib_tag=se&keywords=Charcoal+Filters+%28set+of+2%29+FOR+ISLAND+RANGE+HOOD+%26+36+INCH+Insert+Range+Hood&qid=1745632460&sprefix=charcoal+filters+set+of+2+for+island+range+hood+%26+36+inch+insert+range+hood%2Caps%2C220&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1,"Charcoal Filter for Range Hood for GE JXCF72, WB02X24842, WB02X24841 and BOSCH 11013078, HUIF06UC MHS FILTERS (2PCS)",https://m.media-amazon.com/images/I/712z0fM40GL._AC_SX522_.jpg,"Brand	MHS FILTERS Material	Charcoal, Activated Carbon Product Dimensions	8. 46""L x 8. 15""W x 2. 8""Th Compatible Devices	Range Hood Item Weight	0. 91 Kilograms UPC	784410597809 Number of Items	2 Manufacturer	MHS FILTERS Unit Count	2. 0 Count FEATURES: MHS FILTERS Charcoal filters for range hood absorb and trap the smell of food thanks to their activated carbon structure. Your kitchen will be free of cooking odours and have fresh air circulation. GE Range Hood Charcoal Filter is made of non-combustible quality materials for your safety. It makes cooking more enjoyable than ever. You can safely use the GE range hood filter replacement. REPLACEMENT MODELS: Includes carbon filter compatible with GE JXCF72 | WB02X24842 | WB02X24841 - BOSCH HUIF06UC | 11013078. Compatible With JVW5301BJ1TS,JVW5301EJ1ES,JVW5301EJ2ES,JVW5301FJ1DS,JVW5301SJ1SS,JVW5361BJ1TS,JVW5361EJ1ES,JVW5361EJ2ES,JVW5361FJ1DS,JVW5361SJ1SS CONTENTS AND DIMENSIONS: 2 x activated carbon filters, dimensions:‎ 8. 46 x 8. 15 x 2. 8 inches TIPS: It can be easily installed without tools. BOSH hood and GE hood filter replacement is recommended every 6 months. We will be happy to help you find the right extractor hood carbon filter for you. If you are not sure whether the product is compatible with your device, you can contact us. We will be happy to assist. NOTES: This product we produce for you; It has been carefully produced in accordance with the brands of GE and BOSCH. It is an alternative product, not an original part. The original manufacturer's information is used for reference purposes only. Brand Name	‎MHS FILTERS Model Info	‎MHS-CF-1005 Item Weight	‎2. 01 pounds Product Dimensions	‎8. 46 x 8. 15 x 2. 8 inches Country of Origin	‎Turkey Item model number	‎MHS-CF-1005 Part Number	‎MHS-CF-1005 Compatible Device	‎Range Hood Material Type	‎Charcoal, Activated Carbon Included Components	‎CARBON FILTER, CRAFT BOX Batteries Included? ‎No Batteries Required? ‎No"
Charcoal Filters (set of 2) FOR ISLAND RANGE HOOD & 36 INCH Insert Range Hood,https://www.amazon.com/Charcoal-Ductless-Ventless-Installation-Replacement/dp/B09HXJ3D6Z/ref=sr_1_2?crid=284YCVM7ZUV9&dib=eyJ2IjoiMSJ9.8UuAmdaPDoPClLKS9I0ZWXu7641vitam-RrQ8BWaxGCXf6HW-ee1CbvZZRkRlCi1-Z1FFjSOGpMLUtLQR2NyEg2BbEGvm3LiFX8ZTqI4-Lc42fBn5Km-DlNKbcbjjWRzt6Bg-2hG2nnVa-Z2z0UdgcaW5goealWsTa1nkrw5TMvFk93WmEM8Jes5XOw3ZIX3f48tNrFb_6UAdVJz-_j5FeeUWJrfO5OhrdCSoZ8M1f2vJH7SOoDJksIfZxaEDRDlC3JqCrlSycfUjF5zO9NIVHyQzt5NdQAGarbFKE0aFdk.Cww362D_P1buY0MJGDtULkc-JnL6QzXCKZq8ElhjpfA&dib_tag=se&keywords=Charcoal+Filters+%28set+of+2%29+FOR+ISLAND+RANGE+HOOD+%26+36+INCH+Insert+Range+Hood&qid=1745632460&sprefix=charcoal+filters+set+of+2+for+island+range+hood+%26+36+inch+insert+range+hood%2Caps%2C220&sr=8-2,"YYCF02 Charcoal Filters (set of 2) FOR ISLAND RANGE HOOD & 36 INCH Insert Range Hood, Carbon Filters for Ductless/Ventless Option, Easy Installation and Replacement for JOEAONZ 0275 0290 & 0690",https://m.media-amazon.com/images/I/61f5Tcw3rFL._AC_SX522_.jpg,"Brand	JOEAONZ Material	Carbon Compatible Devices	Range Hood Item Weight	11. 36 ounces UPC	710748697348 Manufacturer	JOEAONZ Product Grade	new Unit Count	45. 0 Count Brand Name	‎JOEAONZ Model Info	‎YYCF02 Item Weight	‎11. 4 ounces Package Dimensions	‎7. 52 x 7. 36 x 2. 05 inches Item model number	‎YYCF02 Part Number	‎YYCF02 Compatible Device	‎Range Hood Material Type	‎Carbon Batteries Included? ‎No Batteries Required? ‎No"
Charcoal Filters (set of 2) FOR ISLAND RANGE HOOD & 36 INCH Insert Range Hood,https://www.amazon.com/Charcoal-Ductless-Ventless-Installation-Replacement/dp/B09HX554DV/ref=sr_1_3?crid=284YCVM7ZUV9&dib=eyJ2IjoiMSJ9.8UuAmdaPDoPClLKS9I0ZWXu7641vitam-RrQ8BWaxGCXf6HW-ee1CbvZZRkRlCi1-Z1FFjSOGpMLUtLQR2NyEg2BbEGvm3LiFX8ZTqI4-Lc42fBn5Km-DlNKbcbjjWRzt6Bg-2hG2nnVa-Z2z0UdgcaW5goealWsTa1nkrw5TMvFk93WmEM8Jes5XOw3ZIX3f48tNrFb_6UAdVJz-_j5FeeUWJrfO5OhrdCSoZ8M1f2vJH7SOoDJksIfZxaEDRDlC3JqCrlSycfUjF5zO9NIVHyQzt5NdQAGarbFKE0aFdk.Cww362D_P1buY0MJGDtULkc-JnL6QzXCKZq8ElhjpfA&dib_tag=se&keywords=Charcoal+Filters+%28set+of+2%29+FOR+ISLAND+RANGE+HOOD+%26+36+INCH+Insert+Range+Hood&qid=1745632460&sprefix=charcoal+filters+set+of+2+for+island+range+hood+%26+36+inch+insert+range+hood%2Caps%2C220&sr=8-3,YYCF06 Carbon/Charcoal Filters (set of 2) for Ductless/Ventless Option Easy Installation and Replacement for Insert Range Hoods F0652,https://m.media-amazon.com/images/I/71ariPX+AlL._AC_SX522_.jpg,"Material	Carbon/Charcoal Compatible Devices	kitchen range hood Item Weight	1. 7 Pounds UPC	710748697355 Manufacturer	JOEAONZ Product Grade	new Unit Count	50. 0 Count  Model Info	‎YYCF06 Item Weight	‎1. 66 pounds Package Dimensions	‎7. 91 x 7. 91 x 2. 52 inches Item model number	‎YYCF06 Part Number	‎YYCF06 Compatible Device	‎kitchen range hood Material Type	‎Carbon/Charcoal Included Components	‎charcoal filter set Batteries Included? ‎No Batteries Required? ‎No"
Charcoal Filters (set of 2) FOR ISLAND RANGE HOOD & 36 INCH Insert Range Hood,https://www.amazon.com/Ductless-Replacement-Weceleh-Recirculation-Installation/dp/B0DHZ779J8/ref=sr_1_4?crid=284YCVM7ZUV9&dib=eyJ2IjoiMSJ9.8UuAmdaPDoPClLKS9I0ZWXu7641vitam-RrQ8BWaxGCXf6HW-ee1CbvZZRkRlCi1-Z1FFjSOGpMLUtLQR2NyEg2BbEGvm3LiFX8ZTqI4-Lc42fBn5Km-DlNKbcbjjWRzt6Bg-2hG2nnVa-Z2z0UdgcaW5goealWsTa1nkrw5TMvFk93WmEM8Jes5XOw3ZIX3f48tNrFb_6UAdVJz-_j5FeeUWJrfO5OhrdCSoZ8M1f2vJH7SOoDJksIfZxaEDRDlC3JqCrlSycfUjF5zO9NIVHyQzt5NdQAGarbFKE0aFdk.Cww362D_P1buY0MJGDtULkc-JnL6QzXCKZq8ElhjpfA&dib_tag=se&keywords=Charcoal%2BFilters%2B(set%2Bof%2B2)%2BFOR%2BISLAND%2BRANGE%2BHOOD%2B%26%2B36%2BINCH%2BInsert%2BRange%2BHood&qid=1745632460&sprefix=charcoal%2Bfilters%2Bset%2Bof%2B2%2Bfor%2Bisland%2Brange%2Bhood%2B%26%2B36%2Binch%2Binsert%2Brange%2Bhood%2Caps%2C220&sr=8-4&th=1,"2 Packs Ductless Range Hood Filters, Charcoal Filters Replacement for Weceleh 30 inch Wall Mount Range Hood Model 303 Carbon Filters for Recirculation Easy Installation Set of 2",https://m.media-amazon.com/images/I/719DJYQdl1L._AC_SX522_.jpg,"Brand	Weceleh Material	Stainless Steel Compatible Devices	Range Hood Item Weight	0. 25 Pounds UPC	717044064058 Manufacturer	Weceleh Product Grade	new  Brand Name	‎Weceleh Model Info	‎Weceleh Item Weight	‎4 ounces Product Dimensions	‎4. 3 x 4. 3 x 1 inches Country of Origin	‎China Item model number	‎Weceleh Annual Energy Consumption	‎49 Kilowatt Hours Noise	‎60 dB Part Number	‎Weceleh Special Features	‎Rust Proof Voltage	‎110 Volts Airflow Displacement	‎600 Cubic Feet Per Minute Cooling Vents	‎2 Compatible Device	‎Range Hood Material Type	‎Stainless Steel Included Components	‎Carbon Filter x 2 Batteries Included? ‎No Batteries Required? 	‎No1. Essential Check: Before buying this charcoal filter for a range hood of another brand, it is crucial to carefully verify both the diameter of the charcoal filter and the dimensions of the connection holes of the motor. This will guarantee a proper fit. Note: It is compatible with the Weceleh 30 Inch Wall Mount Range Hood, specifically Model 303. 2. Efficient Air Purification and Oil Removal: The replaceable charcoal filter serves a dual purpose of effectively capturing and substantially reducing kitchen fumes and unpleasant odors. By doing so, it helps to establish a clean and fresh cooking environment, enhancing your overall cooking experience. 3. High-Quality Filtration Material: Constructed from top-notch activated charcoal, this range hood filter is designed to offer superior odor absorption capabilities. It efficiently eliminates unwanted smells in your kitchen, ensuring a more pleasant and hygienic space. 4. Filter Maintenance Instructions: Please be aware that the carbon charcoal filters are not suitable for cleaning. For optimal performance, it is advisable to replace the filter every six months. However, if the range hood is used more intensively, the replacement interval may need to be shortened according to your actual usage frequency."
Charcoal Filters (set of 2) FOR ISLAND RANGE HOOD & 36 INCH Insert Range Hood,https://www.amazon.com/CFK1-TM-Charcoal-Replacement-USGDCF-G-Sufficient/dp/B0D8VR8J3Y/ref=sr_1_5?crid=284YCVM7ZUV9&dib=eyJ2IjoiMSJ9.8UuAmdaPDoPClLKS9I0ZWXu7641vitam-RrQ8BWaxGCXf6HW-ee1CbvZZRkRlCi1-Z1FFjSOGpMLUtLQR2NyEg2BbEGvm3LiFX8ZTqI4-Lc42fBn5Km-DlNKbcbjjWRzt6Bg-2hG2nnVa-Z2z0UdgcaW5goealWsTa1nkrw5TMvFk93WmEM8Jes5XOw3ZIX3f48tNrFb_6UAdVJz-_j5FeeUWJrfO5OhrdCSoZ8M1f2vJH7SOoDJksIfZxaEDRDlC3JqCrlSycfUjF5zO9NIVHyQzt5NdQAGarbFKE0aFdk.Cww362D_P1buY0MJGDtULkc-JnL6QzXCKZq8ElhjpfA&dib_tag=se&keywords=Charcoal%2BFilters%2B(set%2Bof%2B2)%2BFOR%2BISLAND%2BRANGE%2BHOOD%2B%26%2B36%2BINCH%2BInsert%2BRange%2BHood&qid=1745632460&sprefix=charcoal%2Bfilters%2Bset%2Bof%2B2%2Bfor%2Bisland%2Brange%2Bhood%2B%26%2B36%2Binch%2Binsert%2Brange%2Bhood%2Caps%2C220&sr=8-5&th=1,"4 Pack CFK1-TM Charcoal Filter Replacement for Cosmo Range Hoods UMC30, UC30, UMC36, UC36, Also Fit Tieasy USGDCF-G, JOEAONZ YYCF02 & FIREGAS CC170 Models, 4 Piece Sufficient for 2 Changes",https://m.media-amazon.com/images/I/71xEEbcK3nL._AC_SX522_.jpg,"CFK1-TM Charcoal Filter Replacement for Cosmo Range Hood Models COS-668AS750, COS-668A900, COS-668AS750, COS-668AS900, COS-668WRC75, COS-668WRC90, COS-668WRCS75, COS-668WRCS90, UC30, UC36, UMC30, UMC36, COS-668ICS750, COS-668ICS900, COS-63ISS75, COS-63ISS90, COS-63175, COS-63175S, COS-63190, COS-63190S, COS-6324EWH, COS-30IRHP, COS-36IRHP. CFK1-TM Charcoal Filter Replacement for Cosmo Range Hood Models UMC30, UC30, UMC36, UC36. Compare to Part# CFK1-TM. Compatible with Tieasy Range Hood GD10, TD10, GI02, TI02, Compare to Part# USGDCF-G Compatible with JOEAONZ 0275, 0290, 0690 Island & 36 Inch Insert Range Hood, Compare to Part# YYCF02 Compatible with FIREGAS Range Hood Models FGS-UBB16G70CC, FGS-USB23G70CC, FGS-USG26G75CC, FGS-USG43G75CC, FGS-USI02G75CC, FGS-USI02G90CC, FGS-USD12D675CC, FGS-UBD15D675CC, FGS-USF22A75AC, FGS-USF22A90AC, FGS-UBF22A75AC, FGS-USF21A1175AC, FGS-USB13G70AC, FGS-USB21G70AC, Compare to Part# CC170 Package includes 4 pack charcoal filters. It's easy to install the charcoal filter without any tools. We recommend that you replace the range hood filter every 3-6 months to maintain the performance of the range hood and extend the lifespan of the machine. Our customer service team will provide professional technical support, no matter installation, maintenance, whenever you have questions, please feel free to contact us. Brand Name	‎beaufan Model Info	‎CFK1CSFilter-04 Item Weight	‎1. 61 pounds Product Dimensions	‎1 x 1 x 0. 98 inches Country of Origin	‎China Item model number	‎CFK1CSFilter-04 Part Number	‎CFK1CSFilter-04 Color	‎Black Included Components	‎Charcoal Replacement Filter Batteries Included? ‎No Batteries Required? ‎No"
W10906683 Dryer Door Seal Gasket ,https://www.amazon.com/FOMIUZY-WED5000DW2-11065132410-W10906683-WPW103895171/dp/B0D4F7J4CM/ref=sr_1_1_sspa?crid=HL6J28G984FV&dib=eyJ2IjoiMSJ9.3fpcLLcQ-tNGOGfJLrmjRUUhL-xWJmXRkD4Q8ULhU66U94PLXnFsA2AOlm_n5OhXolEPPvnsNmolc8lRMez6BpkpLxV7Rj4LU_gpKMfSsfZ2tTVnghDC1jDOb6pC2Qp2_0mf8P9T-ziBD5L9kyg35Pct9NoYst47MteHU9vCMGrYPHTi8SMB1V2FAFCBdr6UKXYvAnBVFiSs0XXwLNXTavqVESCiLxeRf68Beuk8D6I.BzOhvJK72gvuMDVXuTDp8Z3Xypaczb5r5aLOy6VcZQY&dib_tag=se&keywords=W10906683+Dryer+Door+Seal+Gasket&qid=1745687897&sprefix=w10906683+dryer+door+seal+gasket+%2Caps%2C77&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1,Dryer Door Seal Gasket Parts W10906683 Fit For Kenmore 110 Whirlpool Maytag Crosley WED5000DW2 WED49STBW1 WGD4815EW2 WED4950HW0 WGD5000DW3 WGD49STBW2 W10823580 AP6034191 3390731 4460936,https://m.media-amazon.com/images/I/71YFcTM+TxL._AC_SX425_.jpg,"【Direct Replacement】: With the passage of time, the door seal will be damaged due to wear and tear of long-term use, aging at high temperature, corrosion by detergents or other chemicals, deformation and loosening, etc. , which will continue to cause problems such as metal fragments on the top of the clothes, noise, and decrease in the drying efficiency, etc. , which will affect the use of the dryer very much, and it is recommended that you replace it in time. This door seal kit meets or exceeds the oem standard and has been tested in the factory. It perfectly matches the original dryer and can be installed directly 【High quality】: Made of reinforced nylon material, wear-resistant, high-temperature resistant, long service life. The tight and tightly compiled structure creates a tight seal between the dryer door and the body, preventing debris from entering the inside of the dryer and protecting the clothes drying inside the machine from contamination, and it also helps to minimize vibration and noise during operation, resulting in a smoother and quieter operation of the dryer. It also helps prevent heat from escaping, which improves drying efficiency and saves energy, providing you with long-term stability and superior performance. 【Fits For】: Kenmore: 106. 8、110. 6、110. 7、110. 8 110. C Series | Whirlpool: 1CW、3DW、3LW、4GA、4GW、4KW、7EW、7ML、GGQ、LGQ、WED、WGD Series | Crosley: CED、CGD、ZED、ZGD Series | Maytag 7MM、7MN、7MW Series | KitchenAid: KGYS700EQ0 | Please take a look at our image 7 or the description below, or email us directly if you have any questions about adaptation! 【OE#】: W10906683 PS11731610 W10823580 AP6034191 3390731 WPW103895171 4460936 692494 【Buy With Confidence】: Once there is a problem with the product, contact us here to solve it perfectly for you, without worrying about quality problems Manufacturer	‎FOMIUZY Part Number	‎W10906683 Item Weight	‎5 ounces Product Dimensions	‎1 x 1 x 1 inches Country of Origin	‎China Item model number	‎W10906683 Included Components	‎SEAL Batteries Included? ‎No Batteries Required? ‎No Warranty Description	‎9999999"
W10906683 Dryer Door Seal Gasket ,https://www.amazon.com/Compatible-WED49STBW1-WED4950HW0-WED4915EW1-WED4850HW0/dp/B0D8VSLL9N/ref=sr_1_2_sspa?crid=HL6J28G984FV&dib=eyJ2IjoiMSJ9.3fpcLLcQ-tNGOGfJLrmjRUUhL-xWJmXRkD4Q8ULhU66U94PLXnFsA2AOlm_n5OhXolEPPvnsNmolc8lRMez6BpkpLxV7Rj4LU_gpKMfSsfZ2tTVnghDC1jDOb6pC2Qp2_0mf8P9T-ziBD5L9kyg35Pct9NoYst47MteHU9vCMGrYPHTi8SMB1V2FAFCBdr6UKXYvAnBVFiSs0XXwLNXTavqVESCiLxeRf68Beuk8D6I.BzOhvJK72gvuMDVXuTDp8Z3Xypaczb5r5aLOy6VcZQY&dib_tag=se&keywords=W10906683+Dryer+Door+Seal+Gasket&qid=1745687897&sprefix=w10906683+dryer+door+seal+gasket+%2Caps%2C77&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1,W10906683 Dryer Door Seal Fit for Whirlpool Dryer Door Seal Compatible with Kenmore Crosley Dryer Parts WED49STBW1 WED4950HW0 WED4915EW1 WED4850HW0 WED5000DW2 WGD5000DW3 W10823580 AP6034191 WP3390731,https://m.media-amazon.com/images/I/71Yg+xGb66L._AC_SX425_.jpg,"【Wear-resistant Material】W10906683 Dryer Door Seal for Whirlpool Dryer Door Seal is made from high-quality nylon material, strictly in accordance with the standard production, good heat preservation performance, strong sealing. And after the manufacturer's rigorous testing to ensure wear-resistant, unbreakable performance, longer service life so that you no longer need to worry about the frequent wear and tear of the dryer door seals! 【W10906683 Replacement Number】W10906683 Dryer Door Seal can replace 692494 3390731 W10389571 W10823580 WP3390731 WPW10389571 4460936 AP6034191 PS11766744 EAP11766744 11065132411 【W10906683 Perfect Fit】W10906683 is compatible with Whirlpool, Kenmore, Crosley, Admiral, KitchenAid, Kenmore Elite, Sears, Roper, Amana and Estate dryers WED4850HW0 WED4950HW0 WED49STBW1 WGD4850HW0 WGD4915EW1 WED5000DW2 11065132411 7MWGD1800EM1 7MWGD1750EQ1 7MWGD1730YW1 7MWGD1602AW0 7MNGH8000TT0 7MNGH8000TQ0 7MMGP0075WW0 7MMGP0070VM0 7MMGM0110WW0 7MMGM0100VW0 7MMGL6741TW1 7MMGL6741TW0 【Easy to install】No tools are required. Our products are easy to install and can be done in 20 minutes. NOTE: Before installing this dryer door seal, unplug the dryer and wear work gloves to protect your hands. 【After-Sales Guarantee】You will not only receive great guarantee, but also 1×W10906683 Dryer Door Seal. If you have any questions, please contact us, we will answer you as soon as possible! Manufacturer	‎APPLIANCEMATES Item Weight	‎3. 52 ounces Package Dimensions	‎10. 31 x 5. 91 x 2. 01 inches Country of Origin	‎China Material	‎nylon Item Package Quantity	‎1 Included Components	‎1 W10906683 Dryer Door Seal Batteries Required? ‎No"
